dataset,plugin,codec,level,raw_size,compressed_size,compress_cpu,compress_wall,decompress_cpu,decompress_wall
asyoulik.txt,lzfse,lzvn,,125179,62140,0.003787,0.003787,0.000287,0.000287
asyoulik.txt,lzg,lzg,1,125179,83909,0.039213,0.039234,0.000533,0.000534
asyoulik.txt,lzg,lzg,2,125179,81923,0.039752,0.039758,0.000537,0.000537
asyoulik.txt,lzg,lzg,3,125179,79403,0.040408,0.040411,0.000534,0.000534
asyoulik.txt,lzg,lzg,4,125179,76427,0.041727,0.041730,0.000518,0.000519
asyoulik.txt,lzg,lzg,5,125179,73933,0.043045,0.043074,0.000497,0.000497
asyoulik.txt,lzg,lzg,6,125179,71958,0.045654,0.045657,0.000475,0.000475
asyoulik.txt,lzg,lzg,7,125179,70742,0.048735,0.048750,0.000462,0.000463
asyoulik.txt,lzg,lzg,8,125179,70440,0.050738,0.050740,0.000458,0.000459
asyoulik.txt,lzg,lzg,9,125179,70221,0.054089,0.054093,0.000456,0.000457
asyoulik.txt,lzham,lzham,0,125179,54103,0.036226,0.014995,0.001388,0.001389
asyoulik.txt,lzham,lzham,1,125179,47336,0.074136,0.037576,0.001126,0.001126
asyoulik.txt,lzham,lzham,2,125179,47130,0.075313,0.037758,0.001120,0.001121
asyoulik.txt,lzham,lzham,3,125179,47094,0.071202,0.034349,0.001117,0.001118
asyoulik.txt,lzham,lzham,4,125179,47023,0.072837,0.034728,0.001118,0.001119
asyoulik.txt,lzjb,lzjb,,125179,92779,0.000742,0.000742,0.000546,0.000546
asyoulik.txt,lzma,lzma1,1,125179,48656,0.013953,0.013954,0.002957,0.002957
asyoulik.txt,lzma,lzma,1,125179,48669,0.013904,0.013906,0.002955,0.002956
asyoulik.txt,lzma,lzma1,2,125179,47777,0.018612,0.018615,0.002917,0.002918
asyoulik.txt,lzma,lzma1,3,125179,47419,0.025356,0.025358,0.003014,0.003015
asyoulik.txt,lzma,lzma1,4,125179,44597,0.049296,0.049298,0.002899,0.002900
asyoulik.txt,lzma,lzma1,5,125179,44501,0.060582,0.060586,0.003570,0.003571
asyoulik.txt,lzma,lzma1,6,125179,44476,0.060968,0.060971,0.003555,0.003556
asyoulik.txt,lzma,lzma1,7,125179,44476,0.090267,0.090284,0.004776,0.004777
asyoulik.txt,lzma,lzma1,8,125179,44476,0.151182,0.151187,0.012539,0.012540
asyoulik.txt,lzma,lzma1,9,125179,44476,0.237545,0.237555,0.021985,0.021990
asyoulik.txt,lzma,lzma2,1,125179,48657,0.013963,0.013964,0.002964,0.002965
asyoulik.txt,lzma,lzma,2,125179,47790,0.018396,0.018397,0.002919,0.002919
asyoulik.txt,lzma,lzma2,2,125179,47778,0.018656,0.018657,0.002927,0.002927
asyoulik.txt,lzma,lzma2,3,125179,47420,0.025381,0.025383,0.003010,0.003011
asyoulik.txt,lzma,lzma2,4,125179,44598,0.049532,0.049536,0.002893,0.002894
asyoulik.txt,lzma,lzma2,5,125179,44502,0.060787,0.060790,0.003578,0.003579
asyoulik.txt,lzma,lzma2,6,125179,44477,0.061194,0.061204,0.003571,0.003572
asyoulik.txt,lzma,lzma2,7,125179,44477,0.090298,0.090301,0.004785,0.004786
asyoulik.txt,lzma,lzma2,8,125179,44477,0.151391,0.151399,0.012556,0.012559
asyoulik.txt,lzma,lzma2,9,125179,44477,0.237341,0.237416,0.021961,0.021964
asyoulik.txt,lzma,lzma,3,125179,47432,0.024974,0.024976,0.003009,0.003010
asyoulik.txt,lzma,lzma,4,125179,44610,0.049073,0.049076,0.002895,0.002896
asyoulik.txt,lzma,lzma,5,125179,44514,0.060529,0.060532,0.003603,0.003604
asyoulik.txt,lzma,lzma,6,125179,44489,0.060885,0.060888,0.003577,0.003578
asyoulik.txt,lzma,lzma,7,125179,44489,0.090080,0.090090,0.004787,0.004788
asyoulik.txt,lzma,lzma,8,125179,44489,0.150521,0.150529,0.012154,0.012156
asyoulik.txt,lzma,lzma,9,125179,44489,0.237570,0.237601,0.021950,0.021958
asyoulik.txt,lzma,xz,1,125179,48716,0.014169,0.014171,0.003088,0.003089
asyoulik.txt,lzma,xz,2,125179,47836,0.018767,0.018769,0.003049,0.003050
asyoulik.txt,lzma,xz,3,125179,47476,0.025533,0.025535,0.003141,0.003141
asyoulik.txt,lzma,xz,4,125179,44656,0.049896,0.049899,0.003020,0.003021
asyoulik.txt,lzma,xz,5,125179,44560,0.061125,0.061129,0.003693,0.003694
asyoulik.txt,lzma,xz,6,125179,44536,0.061531,0.061533,0.003691,0.003691
asyoulik.txt,lzma,xz,7,125179,44536,0.090704,0.090710,0.004914,0.004915
asyoulik.txt,lzma,xz,8,125179,44536,0.151999,0.152021,0.012720,0.012721
asyoulik.txt,lzma,xz,9,125179,44536,0.237936,0.237976,0.022116,0.022118
asyoulik.txt,lzo,lzo1b,1,125179,73540,0.000901,0.000901,0.000416,0.000416
asyoulik.txt,lzo,lzo1c,1,125179,74840,0.000942,0.000942,0.000424,0.000424
asyoulik.txt,lzo,lzo1f,1,125179,76758,0.001025,0.001025,0.000440,0.000440
asyoulik.txt,lzo,lzo1x,1,125179,76164,0.000543,0.000544,0.000416,0.000417
asyoulik.txt,lzo,lzo1y,1,125179,77870,0.000540,0.000540,0.000407,0.000408
asyoulik.txt,lzo,lzo1z,999,125179,56228,0.020362,0.020362,0.000426,0.000427
asyoulik.txt,miniz,zlib,1,125179,64932,0.001467,0.001468,0.001027,0.001027
asyoulik.txt,miniz,zlib,2,125179,54991,0.002103,0.002103,0.000928,0.000928
asyoulik.txt,miniz,zlib,3,125179,51154,0.003405,0.003406,0.000852,0.000853
asyoulik.txt,miniz,zlib,4,125179,50605,0.004132,0.004133,0.000839,0.000839
asyoulik.txt,miniz,zlib,5,125179,49781,0.005201,0.005201,0.000828,0.000828
asyoulik.txt,miniz,zlib,6,125179,48973,0.007886,0.007887,0.000813,0.000814
asyoulik.txt,miniz,zlib,7,125179,48876,0.008753,0.008754,0.000813,0.000813
asyoulik.txt,miniz,zlib,8,125179,48851,0.009200,0.009201,0.000813,0.000813
asyoulik.txt,miniz,zlib,9,125179,48851,0.009200,0.009200,0.000812,0.000813
asyoulik.txt,ms-compress,lznt1,,125179,77266,0.003763,0.003764,0.000388,0.000388
asyoulik.txt,ms-compress,xpress,,125179,61182,0.002333,0.002333,0.000315,0.000315
asyoulik.txt,ms-compress,xpress-huffman,,125179,52569,0.003641,0.003641,0.000563,0.000563
asyoulik.txt,ncompress,compress,,125179,54990,0.001476,0.001476,0.000802,0.000802
asyoulik.txt,quicklz,quicklz,,125179,72409,0.000562,0.000562,0.000474,0.000474
asyoulik.txt,snappy,snappy,,125179,77525,0.000534,0.000534,0.000237,0.000237
asyoulik.txt,wflz,wflz,1,125179,89736,0.000994,0.000995,0.000338,0.000339
asyoulik.txt,wflz,wflz,2,125179,77279,1.809431,1.809472,0.000321,0.000321
asyoulik.txt,wflz,wflz-chunked,1,125179,96992,0.001087,0.001088,0.000310,0.000310
asyoulik.txt,wflz,wflz-chunked,2,125179,91616,0.336692,0.336700,0.000317,0.000318
asyoulik.txt,yalz77,yalz77,,125179,72082,0.003472,0.003472,0.000371,0.000371
asyoulik.txt,zlib,deflate,1,125179,56791,0.002027,0.002027,0.000577,0.000577
asyoulik.txt,zlib,deflate,2,125179,54652,0.002309,0.002310,0.000557,0.000557
asyoulik.txt,zlib,deflate,3,125179,52663,0.003218,0.003218,0.000533,0.000534
asyoulik.txt,zlib,deflate,4,125179,51266,0.003255,0.003255,0.000553,0.000553
asyoulik.txt,zlib,deflate,5,125179,49622,0.005218,0.005218,0.000557,0.000558
asyoulik.txt,zlib,deflate,6,125179,48891,0.007675,0.007676,0.000548,0.000548
asyoulik.txt,zlib,deflate,7,125179,48801,0.008607,0.008607,0.000546,0.000547
asyoulik.txt,zlib,deflate,8,125179,48772,0.009371,0.009371,0.000545,0.000545
asyoulik.txt,zlib,deflate,9,125179,48772,0.009347,0.009348,0.000545,0.000546
asyoulik.txt,zlib,gzip,1,125179,56809,0.002141,0.002142,0.000682,0.000683
asyoulik.txt,zlib,gzip,2,125179,54670,0.002421,0.002422,0.000662,0.000662
asyoulik.txt,zlib,gzip,3,125179,52681,0.003344,0.003344,0.000639,0.000639
asyoulik.txt,zlib,gzip,4,125179,51284,0.003371,0.003371,0.000659,0.000659
asyoulik.txt,zlib,gzip,5,125179,49640,0.005337,0.005338,0.000663,0.000663
asyoulik.txt,zlib,gzip,6,125179,48909,0.007790,0.007791,0.000653,0.000653
asyoulik.txt,zlib,gzip,7,125179,48819,0.008685,0.008685,0.000652,0.000652
asyoulik.txt,zlib,gzip,8,125179,48790,0.009447,0.009447,0.000651,0.000651
asyoulik.txt,zlib,gzip,9,125179,48790,0.009453,0.009453,0.000651,0.000651
asyoulik.txt,zlib-ng,deflate,1,125179,56792,0.001998,0.001998,0.000700,0.000700
asyoulik.txt,zlib-ng,deflate,2,125179,54652,0.002317,0.002317,0.000676,0.000677
asyoulik.txt,zlib-ng,deflate,3,125179,52697,0.003225,0.003225,0.000646,0.000647
asyoulik.txt,zlib-ng,deflate,4,125179,51278,0.003236,0.003236,0.000643,0.000643
asyoulik.txt,zlib-ng,deflate,5,125179,49657,0.005186,0.005187,0.000648,0.000648
asyoulik.txt,zlib-ng,deflate,6,125179,48892,0.007729,0.007730,0.000636,0.000636
asyoulik.txt,zlib-ng,deflate,7,125179,48802,0.008652,0.008653,0.000635,0.000635
asyoulik.txt,zlib-ng,deflate,8,125179,48773,0.009398,0.009399,0.000635,0.000635
asyoulik.txt,zlib-ng,deflate,9,125179,48773,0.009418,0.009420,0.000636,0.000636
asyoulik.txt,zlib-ng,gzip,1,125179,56810,0.002115,0.002116,0.000811,0.000811
asyoulik.txt,zlib-ng,gzip,2,125179,54670,0.002437,0.002437,0.000787,0.000787
asyoulik.txt,zlib-ng,gzip,3,125179,52715,0.003347,0.003347,0.000757,0.000757
asyoulik.txt,zlib-ng,gzip,4,125179,51296,0.003362,0.003362,0.000753,0.000754
asyoulik.txt,zlib-ng,gzip,5,125179,49675,0.005306,0.005306,0.000758,0.000758
asyoulik.txt,zlib-ng,gzip,6,125179,48910,0.007852,0.007853,0.000746,0.000746
asyoulik.txt,zlib-ng,gzip,7,125179,48820,0.008765,0.008766,0.000746,0.000746
asyoulik.txt,zlib-ng,gzip,8,125179,48791,0.009535,0.009536,0.000745,0.000745
asyoulik.txt,zlib-ng,gzip,9,125179,48791,0.009517,0.009517,0.000745,0.000745
asyoulik.txt,zlib-ng,zlib,1,125179,56798,0.002038,0.002039,0.000735,0.000735
asyoulik.txt,zlib-ng,zlib,2,125179,54658,0.002359,0.002359,0.000710,0.000711
asyoulik.txt,zlib-ng,zlib,3,125179,52703,0.003270,0.003271,0.000682,0.000682
asyoulik.txt,zlib-ng,zlib,4,125179,51284,0.003281,0.003281,0.000678,0.000678
asyoulik.txt,zlib-ng,zlib,5,125179,49663,0.005229,0.005230,0.000682,0.000682
asyoulik.txt,zlib-ng,zlib,6,125179,48898,0.007774,0.007775,0.000671,0.000671
asyoulik.txt,zlib-ng,zlib,7,125179,48808,0.008700,0.008701,0.000670,0.000670
asyoulik.txt,zlib-ng,zlib,8,125179,48779,0.009457,0.009457,0.000669,0.000669
asyoulik.txt,zlib-ng,zlib,9,125179,48779,0.009440,0.009441,0.000669,0.000669
asyoulik.txt,zlib,zlib,1,125179,56797,0.002073,0.002073,0.000616,0.000617
asyoulik.txt,zlib,zlib,2,125179,54658,0.002354,0.002355,0.000596,0.000596
asyoulik.txt,zlib,zlib,3,125179,52669,0.003262,0.003262,0.000573,0.000573
asyoulik.txt,zlib,zlib,4,125179,51272,0.003303,0.003304,0.000592,0.000593
asyoulik.txt,zlib,zlib,5,125179,49628,0.005271,0.005272,0.000597,0.000597
asyoulik.txt,zlib,zlib,6,125179,48897,0.007723,0.007724,0.000587,0.000588
asyoulik.txt,zlib,zlib,7,125179,48807,0.008629,0.008629,0.000586,0.000586
asyoulik.txt,zlib,zlib,8,125179,48778,0.009390,0.009391,0.000585,0.000585
asyoulik.txt,zlib,zlib,9,125179,48778,0.009391,0.009392,0.000584,0.000585
asyoulik.txt,zpaq,zpaq,1,125179,59944,0.005015,0.005015,0.002202,0.002203
asyoulik.txt,zpaq,zpaq,2,125179,54803,0.021168,0.021168,0.002088,0.002088
asyoulik.txt,zpaq,zpaq,3,125179,44665,0.043492,0.043495,0.032904,0.032906
asyoulik.txt,zpaq,zpaq,4,125179,36066,0.102123,0.102127,0.110017,0.110021
asyoulik.txt,zpaq,zpaq,5,125179,34746,0.377165,0.377176,0.379079,0.379088
asyoulik.txt,zstd,zstd,10,125179,47285,0.008732,0.008733,0.000392,0.000393
asyoulik.txt,zstd,zstd,11,125179,47236,0.010429,0.010430,0.000390,0.000391
asyoulik.txt,zstd,zstd,1,125179,54690,0.000981,0.000981,0.000425,0.000426
asyoulik.txt,zstd,zstd,12,125179,47225,0.011859,0.011859,0.000390,0.000390
asyoulik.txt,zstd,zstd,13,125179,47045,0.011440,0.011441,0.000393,0.000394
asyoulik.txt,zstd,zstd,14,125179,47025,0.019593,0.019594,0.000399,0.000399
asyoulik.txt,zstd,zstd,15,125179,45973,0.025982,0.025983,0.000404,0.000404
asyoulik.txt,zstd,zstd,16,125179,45828,0.027048,0.027049,0.000403,0.000403
asyoulik.txt,zstd,zstd,17,125179,45817,0.027445,0.027446,0.000402,0.000402
asyoulik.txt,zstd,zstd,18,125179,45816,0.027499,0.027501,0.000402,0.000402
asyoulik.txt,zstd,zstd,19,125179,45816,0.027503,0.027504,0.000402,0.000403
asyoulik.txt,zstd,zstd,20,125179,45816,0.027506,0.027507,0.000402,0.000402
asyoulik.txt,zstd,zstd,21,125179,45816,0.027499,0.027500,0.000402,0.000403
asyoulik.txt,zstd,zstd,2,125179,52104,0.001176,0.001176,0.000484,0.000484
asyoulik.txt,zstd,zstd,22,125179,45816,0.027503,0.027504,0.000405,0.000405
asyoulik.txt,zstd,zstd,3,125179,50487,0.001857,0.001858,0.000470,0.000470
asyoulik.txt,zstd,zstd,4,125179,50999,0.001858,0.001859,0.000539,0.000539
asyoulik.txt,zstd,zstd,5,125179,49487,0.002455,0.002455,0.000511,0.000512
asyoulik.txt,zstd,zstd,6,125179,48504,0.003329,0.003329,0.000430,0.000431
asyoulik.txt,zstd,zstd,7,125179,47903,0.004557,0.004558,0.000468,0.000469
asyoulik.txt,zstd,zstd,8,125179,47634,0.005446,0.005447,0.000403,0.000403
asyoulik.txt,zstd,zstd,9,125179,47412,0.007037,0.007037,0.000397,0.000397
cp.html,brieflz,brieflz,,24603,10313,0.000478,0.000478,0.000116,0.000116
cp.html,brotli,brotli,0,24603,9282,0.000175,0.000176,0.000097,0.000097
cp.html,brotli,brotli,10,24603,7003,0.014120,0.014120,0.000142,0.000142
cp.html,brotli,brotli,11,24603,6897,0.037647,0.037649,0.000139,0.000140
cp.html,brotli,brotli,1,24603,8971,0.000179,0.000179,0.000088,0.000088
cp.html,brotli,brotli,2,24603,8451,0.000266,0.000266,0.000083,0.000083
cp.html,brotli,brotli,3,24603,8313,0.000310,0.000310,0.000080,0.000081
cp.html,brotli,brotli,4,24603,8111,0.000703,0.000704,0.000106,0.000106
cp.html,brotli,brotli,5,24603,7759,0.001057,0.001058,0.000110,0.000111
cp.html,brotli,brotli,6,24603,7705,0.001332,0.001332,0.000089,0.000089
cp.html,brotli,brotli,7,24603,7682,0.001055,0.001056,0.000089,0.000089
cp.html,brotli,brotli,8,24603,7675,0.001100,0.001100,0.000088,0.000088
cp.html,brotli,brotli,9,24603,7672,0.007412,0.007413,0.000111,0.000112
cp.html,bsc,bsc,,24603,7440,0.002812,0.002812,0.001706,0.001707
cp.html,bzip2,bzip2,1,24603,7624,0.002715,0.002716,0.000739,0.000740
cp.html,bzip2,bzip2,2,24603,7624,0.002711,0.002711,0.000739,0.000740
cp.html,bzip2,bzip2,3,24603,7624,0.002680,0.002681,0.000740,0.000741
cp.html,bzip2,bzip2,4,24603,7624,0.002681,0.002681,0.000740,0.000741
cp.html,bzip2,bzip2,5,24603,7624,0.002677,0.002678,0.000741,0.000741
cp.html,bzip2,bzip2,6,24603,7624,0.002673,0.002674,0.000694,0.000694
cp.html,bzip2,bzip2,7,24603,7624,0.002683,0.002683,0.000694,0.000694
cp.html,bzip2,bzip2,8,24603,7624,0.002679,0.002679,0.000694,0.000694
cp.html,bzip2,bzip2,9,24603,7624,0.002680,0.002681,0.000694,0.000694
cp.html,copy,copy,,24603,24603,0.000018,0.000018,0.000019,0.000019
cp.html,crush,crush,0,24603,9517,0.023161,0.023167,0.000274,0.000275
cp.html,crush,crush,1,24603,9286,0.023293,0.023296,0.000267,0.000267
cp.html,crush,crush,2,24603,9132,0.023437,0.023444,0.000264,0.000264
cp.html,fari,fari,,24603,13029,0.001108,0.001108,0.001311,0.001312
cp.html,fastlz,fastlz,1,24603,12096,0.000130,0.000131,0.000071,0.000072
cp.html,fastlz,fastlz,2,24603,11723,0.000140,0.000140,0.000071,0.000071
cp.html,gipfeli,gipfeli,,24603,10204,0.000145,0.000145,0.000155,0.000156
cp.html,heatshrink,heatshrink,,24603,11803,0.001937,0.001937,0.000322,0.000322
cp.html,libdeflate,deflate,10,24603,7736,0.002630,0.002630,0.000057,0.000057
cp.html,libdeflate,deflate,11,24603,7705,0.003469,0.003469,0.000057,0.000057
cp.html,libdeflate,deflate,12,24603,7696,0.004364,0.004364,0.000056,0.000056
cp.html,libdeflate,deflate,1,24603,8609,0.000317,0.000318,0.000079,0.000079
cp.html,libdeflate,deflate,2,24603,8468,0.000329,0.000329,0.000078,0.000078
cp.html,libdeflate,deflate,3,24603,8371,0.000341,0.000341,0.000077,0.000077
cp.html,libdeflate,deflate,4,24603,8266,0.000360,0.000360,0.000076,0.000076
cp.html,libdeflate,deflate,5,24603,8063,0.000385,0.000385,0.000075,0.000075
cp.html,libdeflate,deflate,6,24603,8002,0.000424,0.000424,0.000074,0.000075
cp.html,libdeflate,deflate,7,24603,7973,0.000488,0.000488,0.000074,0.000074
cp.html,libdeflate,deflate,8,24603,7911,0.001573,0.001574,0.000058,0.000058
cp.html,libdeflate,deflate,9,24603,7820,0.002126,0.002126,0.000058,0.000058
cp.html,lz4,lz4,0,24603,12130,0.000118,0.000118,0.000063,0.000063
cp.html,lz4,lz4,10,24603,10353,0.000503,0.000503,0.000064,0.000064
cp.html,lz4,lz4,11,24603,10353,0.000503,0.000503,0.000064,0.000064
cp.html,lz4,lz4,12,24603,10353,0.000502,0.000503,0.000064,0.000065
cp.html,lz4,lz4,1,24603,12130,0.000117,0.000118,0.000063,0.000063
cp.html,lz4,lz4,13,24603,10353,0.000503,0.000503,0.000064,0.000064
cp.html,lz4,lz4,14,24603,10353,0.000502,0.000503,0.000064,0.000064
cp.html,lz4,lz4,15,24603,10353,0.000502,0.000503,0.000064,0.000064
cp.html,lz4,lz4,16,24603,10353,0.000502,0.000502,0.000064,0.000064
cp.html,lz4,lz4,2,24603,12130,0.000118,0.000118,0.000063,0.000063
cp.html,lz4,lz4,3,24603,10529,0.000349,0.000349,0.000064,0.000065
cp.html,lz4,lz4,4,24603,10460,0.000371,0.000372,0.000065,0.000065
cp.html,lz4,lz4,5,24603,10420,0.000399,0.000399,0.000065,0.000065
cp.html,lz4,lz4,6,24603,10377,0.000428,0.000428,0.000064,0.000065
cp.html,lz4,lz4,7,24603,10359,0.000466,0.000466,0.000064,0.000065
cp.html,lz4,lz4,8,24603,10353,0.000495,0.000495,0.000064,0.000064
cp.html,lz4,lz4,9,24603,10353,0.000503,0.000503,0.000064,0.000064
cp.html,lz4,lz4-raw,10,24603,10362,0.000351,0.000352,0.000037,0.000037
cp.html,lz4,lz4-raw,11,24603,10338,0.000426,0.000427,0.000037,0.000037
cp.html,lz4,lz4-raw,12,24603,10338,0.000424,0.000424,0.000036,0.000037
cp.html,lz4,lz4-raw,1,24603,20890,0.000034,0.000035,0.000028,0.000028
cp.html,lz4,lz4-raw,13,24603,10338,0.000424,0.000424,0.000037,0.000037
cp.html,lz4,lz4-raw,14,24603,10338,0.000424,0.000425,0.000036,0.000037
cp.html,lz4,lz4-raw,2,24603,19772,0.000036,0.000037,0.000029,0.000029
cp.html,lz4,lz4-raw,3,24603,18097,0.000039,0.000040,0.000029,0.000029
cp.html,lz4,lz4-raw,4,24603,15534,0.000048,0.000048,0.000030,0.000031
cp.html,lz4,lz4-raw,5,24603,13735,0.000056,0.000056,0.000033,0.000033
cp.html,lz4,lz4-raw,6,24603,12626,0.000064,0.000065,0.000035,0.000035
cp.html,lz4,lz4-raw,7,24603,11939,0.000075,0.000075,0.000037,0.000037
cp.html,lz4,lz4-raw,8,24603,10671,0.000249,0.000249,0.000038,0.000038
cp.html,lz4,lz4-raw,9,24603,10445,0.000294,0.000295,0.000038,0.000038
cp.html,lzf,lzf,1,24603,11844,0.000131,0.000132,0.000065,0.000065
cp.html,lzfse,lzfse,,24603,8254,0.000698,0.000698,0.000086,0.000086
cp.html,lzfse,lzvn,,24603,10156,0.000719,0.000719,0.000050,0.000050
cp.html,lzg,lzg,1,24603,12704,0.038145,0.038153,0.000074,0.000074
cp.html,lzg,lzg,2,24603,12298,0.038161,0.038173,0.000074,0.000074
cp.html,lzg,lzg,3,24603,11660,0.038450,0.038453,0.000073,0.000074
cp.html,lzg,lzg,4,24603,11190,0.038320,0.038323,0.000073,0.000073
cp.html,lzg,lzg,5,24603,11045,0.038346,0.038354,0.000072,0.000072
cp.html,lzg,lzg,6,24603,11039,0.038369,0.038372,0.000072,0.000072
cp.html,lzg,lzg,7,24603,11013,0.038396,0.038422,0.000072,0.000072
cp.html,lzg,lzg,8,24603,11013,0.038452,0.038454,0.000072,0.000072
cp.html,lzg,lzg,9,24603,11013,0.038684,0.038691,0.000072,0.000072
cp.html,lzham,lzham,0,24603,8977,0.005304,0.002269,0.000351,0.000351
cp.html,lzham,lzham,1,24603,8474,0.027125,0.021719,0.000341,0.000341
cp.html,lzham,lzham,2,24603,8437,0.027763,0.021960,0.000340,0.000341
cp.html,lzham,lzham,3,24603,8415,0.028297,0.022212,0.000340,0.000341
cp.html,lzham,lzham,4,24603,8343,0.031633,0.025296,0.000333,0.000333
cp.html,lzjb,lzjb,,24603,15017,0.000114,0.000114,0.000083,0.000083
cp.html,lzma,lzma1,1,24603,8022,0.004406,0.004407,0.000580,0.000580
cp.html,lzma,lzma1,2,24603,7947,0.007296,0.007297,0.000619,0.000619
cp.html,lzma,lzma,1,24603,8035,0.004413,0.004414,0.000580,0.000581
cp.html,lzma,lzma1,3,24603,7912,0.012650,0.012651,0.000727,0.000727
cp.html,lzma,lzma1,4,24603,7757,0.019479,0.019480,0.000734,0.000734
cp.html,lzma,lzma1,5,24603,7628,0.030136,0.030138,0.001395,0.001396
cp.html,lzma,lzma1,6,24603,7587,0.031008,0.031010,0.001400,0.001401
cp.html,lzma,lzma1,7,24603,7587,0.060030,0.060048,0.002626,0.002627
cp.html,lzma,lzma1,8,24603,7587,0.121149,0.121153,0.010325,0.010326
cp.html,lzma,lzma1,9,24603,7587,0.207960,0.207966,0.019760,0.019764
cp.html,lzma,lzma2,1,24603,8024,0.004431,0.004432,0.000580,0.000581
cp.html,lzma,lzma2,2,24603,7949,0.007257,0.007258,0.000617,0.000618
cp.html,lzma,lzma,2,24603,7960,0.007264,0.007265,0.000618,0.000618
cp.html,lzma,lzma2,3,24603,7913,0.012681,0.012682,0.000737,0.000737
cp.html,lzma,lzma2,4,24603,7759,0.019441,0.019443,0.000740,0.000741
cp.html,lzma,lzma2,5,24603,7629,0.030211,0.030212,0.001401,0.001401
cp.html,lzma,lzma2,6,24603,7588,0.030981,0.030985,0.001387,0.001388
cp.html,lzma,lzma2,7,24603,7588,0.060137,0.060139,0.002626,0.002627
cp.html,lzma,lzma2,8,24603,7588,0.121091,0.121123,0.010330,0.010332
cp.html,lzma,lzma2,9,24603,7588,0.207669,0.207675,0.019731,0.019732
cp.html,lzma,lzma,3,24603,7925,0.012660,0.012661,0.000734,0.000735
cp.html,lzma,lzma,4,24603,7770,0.019481,0.019484,0.000748,0.000749
cp.html,lzma,lzma,5,24603,7641,0.030177,0.030179,0.001391,0.001392
cp.html,lzma,lzma,6,24603,7600,0.030996,0.031001,0.001398,0.001399
cp.html,lzma,lzma,7,24603,7600,0.060108,0.060110,0.002625,0.002626
cp.html,lzma,lzma,8,24603,7600,0.120957,0.120977,0.010337,0.010338
cp.html,lzma,lzma,9,24603,7600,0.208002,0.208009,0.019746,0.019750
cp.html,lzma,xz,1,24603,8080,0.004526,0.004528,0.000607,0.000607
cp.html,lzma,xz,2,24603,8008,0.007337,0.007339,0.000644,0.000644
cp.html,lzma,xz,3,24603,7972,0.012709,0.012711,0.000761,0.000761
cp.html,lzma,xz,4,24603,7816,0.019505,0.019510,0.000773,0.000773
cp.html,lzma,xz,5,24603,7688,0.030264,0.030274,0.001434,0.001435
cp.html,lzma,xz,6,24603,7644,0.031073,0.031074,0.001430,0.001431
cp.html,lzma,xz,7,24603,7644,0.060120,0.060144,0.002655,0.002656
